CHA,DEN,2
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. HaywardG. HaywardSF,30,1-10,1-5,3-3,2,2,4,3,1,0,2,0,6,-8
M. BridgesM. BridgesSF,26,6-14,1-7,3-4,1,4,5,3,0,0,2,2,16,-14
M. PlumleeM. PlumleeC,20,1-3,0-0,1-1,2,4,6,1,1,1,0,3,3,-8
L. BallL. BallPG,25,5-11,1-5,5-5,0,5,5,4,4,1,3,4,16,-1
T. RozierT. RozierSG,35,5-15,4-10,3-4,3,4,7,4,0,0,2,0,17,+15
J. McDanielsJ. McDanielsPF,28,6-13,0-4,0-1,2,4,6,2,0,1,0,4,12,+13
P.J. WashingtonP.J. WashingtonPF,27,5-6,3-4,0-0,1,8,9,5,0,2,0,4,13,+12
N. RichardsN. RichardsC,2,0-1,0-0,0-0,1,1,2,1,0,0,0,0,0,-2
I. SmithI. SmithPG,15,3-6,1-1,2-2,0,2,2,4,0,2,1,1,9,+27
K. Oubre Jr.K. Oubre Jr.SG,32,7-15,5-11,4-4,0,4,4,1,4,1,1,3,23,+6
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,25,5-6,0-0,1-2,1,4,5,0,0,1,0,5,11,-9
W. BartonW. BartonSF,34,4-10,2-6,1-2,0,9,9,4,1,0,2,0,11,-3
V. CancarV. CancarSF,19,5-6,1-1,0-0,2,2,4,2,0,0,0,1,11,-1
N. JokicN. JokicC,35,13-34,1-6,2-3,6,15,21,5,2,0,6,0,29,+2
M. MorrisM. MorrisPG,28,1-7,1-4,0-0,0,2,2,3,0,0,0,2,3,-4
Ja. GreenJa. GreenPF,13,2-2,2-2,4-4,0,3,3,0,0,0,1,1,10,-10
Z. NnajiZ. NnajiPF,17,2-4,0-1,2-2,1,1,2,0,0,0,1,4,6,-5
F. CampazzoF. CampazzoPG,33,3-12,3-10,3-4,0,2,2,5,3,1,1,3,12,-1
B. HylandB. HylandPG,14,1-8,1-5,0-0,0,1,1,3,0,0,2,4,3,-5
A. RiversA. RiversSG,21,4-7,3-5,0-0,0,5,5,1,1,0,2,2,11,-4
